XYZ (105953 points)
121.616 27.752 34.295
121.608 27.736 34.251
121.599 27.718 34.288
121.591 27.700 34.743
121.584 27.681 36.000
121.566 27.675 35.591
121.561 27.656 37.339
121.561 27.638 38.000
121.558 27.619 38.000
121.540 27.612 37.129
121.535 27.593 36.000
121.520 27.584 36.296
121.503 27.575 37.925
121.486 27.567 38.000
121.489 27.550 38.000
121.471 27.543 38.225
121.454 27.535 37.395
121.458 27.519 39.018
121.460 27.502 39.624
121.457 27.483 39.312
121.449 27.463 39.910
121.447 27.445 39.384
121.446 27.427 39.517
121.439 27.407 40.941
121.420 27.402 41.233
121.400 27.399 41.124
121.396 27.381 41.007
121.393 27.363 41.396
121.374 27.361 40.785
121.354 27.359 40.677
121.349 27.342 40.622
121.339 27.325 40.587
121.331 27.308 41.060
121.325 27.291 41.507
121.305 27.292 41.133
121.295 27.276 41.662
121.290 27.260 43.122
121.285 27.246 42.136
121.288 27.230 42.720
121.285 27.213 43.925
121.280 27.195 44.773
121.259 27.184 44.473
121.255 27.164 45.199
121.236 27.156 44.408
121.234 27.136 45.107
121.234 27.116 44.867
121.217 27.108 43.433
121.217 27.087 42.143
121.217 27.067 44.497
121.215 27.047 50.981
121.216 27.028 54.349
121.198 27.032 51.712
121.194 27.010 53.579
121.191 26.989 53.447
121.187 26.969 52.892
121.182 26.949 53.912
121.176 26.928 56.068
121.169 26.909 56.899
121.150 26.909 55.524
121.143 26.889 55.848
121.125 26.892 56.000
121.107 26.894 56.000
121.098 26.876 55.917
121.088 26.858 55.361
121.078 26.840 57.984
121.068 26.823 58.246
121.056 26.806 57.516
121.044 26.790 56.277
121.031 26.775 55.383
121.018 26.760 57.263
121.023 26.740 61.236
121.027 26.719 60.330
121.032 26.700 58.369
121.017 26.686 59.160
121.001 26.673 63.707
121.002 26.655 68.996
120.985 26.643 69.037
120.983 26.627 69.134
120.985 26.609 69.630
120.987 26.589 65.942
120.969 26.577 63.519
120.972 26.557 62.394
120.955 26.545 62.000
120.958 26.525 62.401
120.958 26.503 65.853
120.962 26.482 69.194
120.968 26.464 70.119
120.950 26.452 69.168
120.955 26.434 70.000
120.941 26.421 69.688
120.949 26.404 70.000
120.951 26.382 70.000
120.944 26.355 70.000
120.943 26.329 70.130
120.925 26.315 67.425
120.921 26.288 70.069
120.918 26.262 73.601
120.915 26.235 76.282
120.912 26.208 75.853
120.908 26.181 75.687
120.889 26.168 76.842
120.887 26.142 75.000
120.885 26.117 76.000
120.885 26.093 74.520
120.887 26.070 75.625
120.867 26.059 76.513
120.863 26.033 76.247
120.855 26.005 80.880
120.849 25.979 83.461
120.849 25.956 76.740
120.844 25.930 74.000
120.838 25.903 76.076
120.835 25.878 76.733
120.831 25.852 76.145
120.827 25.826 75.453
120.820 25.798 72.967
120.818 25.773 74.000
120.821 25.750 77.907
120.823 25.727 81.361
120.821 25.704 81.607
120.804 25.689 78.025
120.810 25.668 79.489
120.809 25.642 78.269
120.807 25.615 75.968
120.811 25.592 72.925
120.813 25.567 72.104
120.814 25.541 77.516
120.813 25.516 80.937
120.796 25.500 81.800
120.803 25.478 79.889
120.804 25.451 83.695
120.800 25.419 85.278
120.778 25.402 86.996
120.779 25.371 85.644
120.781 25.342 82.037
120.763 25.324 80.636
120.771 25.299 79.269
120.783 25.279 82.555
120.796 25.259 89.077
120.809 25.240 94.672
120.821 25.219 81.679
120.833 25.197 85.585
120.845 25.175 83.048
120.856 25.153 89.313
120.868 25.131 83.896
120.880 25.108 79.770
120.892 25.085 67.624
120.904 25.063 78.790
120.920 25.045 84.016
120.936 25.029 79.794
120.952 25.013 76.843
120.965 24.993 36.907
120.990 24.991 13.701
121.003 24.970 2.749
120.389 24.058 2.480
120.380 24.082 3.057
120.368 24.104 7.291
120.354 24.121 14.484
120.340 24.139 18.979
120.329 24.159 40.198
120.321 24.184 41.468
120.302 24.196 44.026
120.282 24.206 45.909
120.269 24.226 51.221
120.255 24.244 44.370
120.241 24.262 44.225
120.228 24.283 45.813
120.215 24.304 47.547
120.203 24.326 48.042
120.191 24.349 49.470
120.180 24.373 55.158
120.156 24.378 58.509
120.132 24.383 54.611
120.119 24.406 58.239
120.093 24.407 56.664
120.068 24.411 53.239
120.044 24.415 57.257
120.021 24.421 57.656
119.997 24.426 54.528
119.972 24.429 52.482
119.947 24.432 57.385
119.922 24.434 64.139
119.902 24.442 66.353
119.882 24.450 66.848
119.859 24.453 67.628
119.838 24.460 64.452
119.825 24.442 60.972
119.806 24.450 58.274
119.784 24.454 53.655
119.770 24.435 50.689
119.746 24.435 43.892
119.722 24.434 39.205
119.709 24.415 47.003
119.685 24.414 47.741
119.662 24.415 45.694
119.639 24.415 46.729
119.619 24.419 50.320
119.599 24.422 50.833
119.575 24.421 47.060
119.549 24.412 36.965
119.524 24.408 36.681
119.503 24.408 49.393
119.483 24.410 47.434
119.460 24.407 56.593
119.439 24.407 68.960
119.421 24.412 76.618
119.402 24.415 75.417
119.385 24.420 69.264
119.368 24.425 66.065
119.357 24.409 65.644
119.340 24.415 65.996
119.321 24.414 65.961
119.309 24.401 66.162
119.292 24.402 63.800
119.274 24.403 63.617
119.259 24.393 64.808
119.244 24.381 62.498
119.225 24.374 60.455
119.212 24.361 60.094
119.194 24.352 59.959
119.188 24.335 61.667
119.169 24.329 62.496
119.165 24.313 63.000
119.150 24.320 62.551
119.132 24.319 60.248
119.121 24.332 61.064
119.104 24.331 59.164
119.089 24.329 59.202
119.075 24.336 59.665
119.059 24.339 59.836
119.044 24.340 60.506
119.036 24.326 58.961
119.028 24.311 59.720
119.011 24.311 62.523
118.994 24.311 62.674
118.984 24.298 59.914
118.974 24.284 54.978
118.963 24.271 50.847
118.952 24.259 48.596
118.940 24.247 48.888
118.925 24.252 47.614
118.913 24.241 47.909
118.900 24.230 47.832
118.887 24.220 50.655
118.873 24.211 51.896
118.859 24.202 52.875
118.845 24.193 53.254
118.831 24.185 51.326
118.816 24.178 53.673
118.801 24.172 54.809
118.786 24.166 52.148
118.771 24.160 49.915
118.755 24.155 48.777
118.741 24.149 50.616
118.727 24.140 52.000
118.715 24.130 50.587
118.703 24.120 48.635
118.690 24.110 51.041
118.678 24.101 64.909
118.664 24.092 61.948
118.651 24.083 52.012
118.637 24.076 45.868
118.622 24.069 42.325
118.608 24.063 40.797
118.593 24.058 40.419
118.588 24.042 41.381
118.573 24.038 38.609
118.558 24.034 38.000
118.543 24.031 37.690
118.527 24.029 36.681
118.512 24.027 35.104
118.497 24.026 34.608
118.482 24.025 35.828
118.478 24.012 36.639
118.463 24.011 35.959
118.448 24.010 38.019
118.445 23.996 37.107
118.431 23.994 38.419
118.417 23.991 40.694
118.408 23.981 43.707
118.397 23.971 45.635
118.402 23.958 46.094
118.390 23.948 48.458
118.379 23.938 48.963
118.367 23.929 48.371
118.354 23.921 47.000
118.341 23.913 47.000
118.328 23.906 46.348
118.317 23.898 46.108
118.304 23.894 45.211
118.290 23.888 43.768
118.276 23.883 43.339
118.262 23.879 47.449
118.248 23.875 41.630
118.234 23.872 39.443
118.218 23.869 38.278
118.203 23.868 36.011
118.189 23.866 32.992
118.175 23.865 30.797
118.161 23.865 31.108
118.150 23.865 32.392
118.138 23.863 28.721
118.125 23.862 32.014
118.112 23.861 28.009
118.099 23.860 26.579
118.087 23.860 26.098
118.084 23.849 25.174
118.081 23.837 25.506
118.069 23.834 25.869
118.059 23.830 26.758
118.050 23.823 28.415
118.039 23.818 31.774
118.028 23.812 33.586
118.017 23.805 34.000
118.011 23.794 35.162
117.999 23.792 34.949
117.994 23.780 36.307
117.989 23.769 37.827
117.983 23.759 39.140
117.976 23.748 40.448
117.962 23.746 39.655
117.949 23.745 36.838
117.941 23.736 37.695
117.931 23.739 36.408
117.922 23.732 34.342
117.908 23.727 30.444
117.896 23.728 28.752
117.887 23.720 31.648
117.877 23.717 34.043
117.868 23.714 35.739
117.858 23.709 36.920
117.848 23.705 36.142
117.846 23.694 35.104
117.837 23.692 30.417
117.827 23.691 24.012
117.824 23.680 21.786
117.821 23.669 20.959
117.818 23.658 22.062
117.814 23.647 22.562
117.802 23.645 25.020
117.790 23.643 28.768
117.778 23.641 34.287
117.766 23.638 37.960
117.760 23.629 37.797
117.754 23.620 35.538
117.746 23.611 34.907
117.732 23.610 31.248
117.724 23.602 30.250
117.716 23.593 28.764
117.705 23.586 27.213
117.697 23.579 27.000
117.693 23.588 25.938
117.682 23.583 24.811
117.672 23.578 22.833
117.662 23.573 20.260
117.652 23.569 21.522
117.640 23.564 26.148
117.627 23.559 31.485
117.622 23.550 34.733
117.617 23.540 34.570
117.604 23.537 31.107
117.593 23.538 25.951
117.582 23.538 20.812
117.571 23.537 19.315
117.560 23.536 19.788
117.556 23.526 20.658
117.552 23.516 22.841
117.542 23.515 25.079
117.537 23.505 29.751
117.532 23.496 35.889
117.525 23.487 37.055
117.515 23.489 36.510
117.509 23.481 34.573
117.501 23.473 33.794
117.492 23.466 34.510
117.483 23.459 35.468
117.474 23.453 36.844
117.464 23.448 36.586
117.454 23.443 34.549
117.443 23.439 31.002
117.432 23.436 27.795
117.421 23.433 25.005
117.410 23.431 23.571
117.399 23.430 24.171
117.388 23.429 25.486
117.376 23.428 27.777
117.370 23.438 28.324
117.359 23.437 29.712
117.348 23.435 29.569
117.338 23.434 28.647
117.327 23.433 27.695
117.316 23.433 21.766
117.305 23.434 19.362
117.299 23.425 26.339
117.293 23.418 27.010
117.285 23.413 26.748
117.275 23.411 25.621
117.265 23.414 24.080
117.255 23.408 24.089
117.246 23.413 23.986
117.237 23.407 24.575
117.228 23.411 22.664
117.219 23.404 22.553
117.209 23.396 23.595
117.199 23.391 23.104
117.196 23.381 22.040
117.192 23.370 21.501
117.185 23.361 20.478
117.178 23.353 22.379
117.171 23.345 24.340
117.163 23.339 24.894
117.153 23.333 22.628
117.144 23.329 16.545
117.134 23.325 20.651
117.123 23.323 17.291
117.112 23.322 17.065
117.102 23.322 17.340
117.091 23.321 8.485
117.080 23.320 13.951
117.069 23.319 15.184
117.058 23.317 14.593
117.047 23.317 14.296
117.036 23.317 14.381
117.025 23.317 15.469
117.013 23.319 16.564
117.002 23.320 16.000
116.991 23.322 15.963
116.979 23.323 16.000
116.968 23.325 15.733
116.956 23.327 15.260
116.945 23.330 14.859
116.936 23.322 15.519
116.925 23.327 14.164
116.914 23.331 12.974
116.902 23.331 11.882
116.892 23.322 12.146
116.895 23.310 13.141
116.883 23.314 11.901
116.871 23.317 10.526
116.859 23.321 8.870
116.851 23.312 9.661
116.839 23.315 8.231
116.827 23.317 6.865
116.817 23.311 6.573
116.808 23.318 5.504
116.798 23.312 4.910
116.788 23.317 4.017
116.779 23.323 2.845
116.769 23.317 5.369
116.758 23.312 10.058
116.747 23.316 32.027
116.734 23.315 6.357
116.729 23.305 10.528
116.718 23.302 41.386
116.708 23.298 49.469
116.697 23.303 34.288
116.686 23.309 26.775
116.678 23.301 6.125
116.672 23.292 1.962
116.526 23.242 3.527
116.522 23.231 2.241
116.523 23.221 1.735
116.522 23.208 1.096
121.743 29.200 8.067
121.730 29.192 1.190
121.727 29.177 1.972
121.723 29.163 1.158
121.719 29.148 0.620
121.821 29.284 10.205
121.807 29.285 1.445
121.792 29.287 1.714
121.778 29.278 1.485
121.713 29.134 3.526
121.713 29.120 6.569
121.706 29.109 8.659
121.700 29.097 15.656
121.696 29.082 12.031
121.697 29.067 15.196
121.709 29.057 3.135
121.717 29.044 3.867
121.731 29.042 6.134
121.723 29.032 7.286
121.725 29.020 10.669
121.727 29.006 9.956
121.727 28.993 6.410
121.736 28.982 5.873
121.743 28.969 6.323
121.746 28.954 6.837
121.749 28.941 4.653
121.746 28.929 4.243
121.741 28.917 8.588
121.734 28.905 6.110
121.740 28.895 1.119
121.743 28.882 0.854
121.744 28.864 1.000
121.738 28.847 0.611
121.749 28.835 0.870
121.751 28.822 1.336
121.751 28.807 2.014
121.760 28.791 1.206
121.758 28.777 1.298
121.767 28.767 1.213
121.779 28.761 2.549
121.774 28.747 3.428
121.769 28.733 3.741
121.780 28.726 5.729
121.790 28.715 6.977
121.798 28.702 14.944
121.807 28.688 1.877
121.815 28.676 7.164
121.823 28.661 3.651
121.829 28.645 1.123
121.836 28.630 4.676
121.827 28.617 4.811
121.818 28.604 11.340
121.807 28.593 4.664
121.815 28.581 10.602
121.821 28.568 10.988
121.825 28.552 10.461
121.831 28.536 9.135
121.845 28.523 8.205
121.838 28.509 7.479
121.847 28.496 5.739
121.857 28.483 5.201
121.867 28.469 7.071
121.875 28.455 17.330
121.883 28.440 63.996
121.891 28.425 11.338
121.896 28.409 13.531
121.902 28.393 9.978
121.905 28.376 19.411
121.908 28.359 19.739
121.910 28.341 19.029
121.912 28.322 19.842
121.927 28.322 20.197
121.925 28.306 20.039
121.923 28.288 20.375
121.921 28.270 21.752
121.917 28.252 21.984
121.912 28.235 23.778
121.906 28.218 25.296
121.899 28.201 24.965
121.892 28.185 23.758
121.883 28.169 23.293
121.892 28.154 27.914
121.882 28.138 26.556
121.871 28.124 27.115
121.860 28.109 27.781
121.848 28.096 27.220
121.835 28.083 27.525
121.822 28.071 27.719
121.808 28.060 26.972
121.796 28.049 25.538
121.782 28.042 25.060
121.767 28.034 26.232
121.765 28.016 27.794
121.765 28.000 29.259
121.761 27.982 29.052
121.744 27.975 26.615
121.727 27.970 24.440
121.711 27.966 24.000
121.702 27.950 25.777
121.693 27.934 27.092
121.685 27.918 28.000
121.677 27.903 28.733
121.670 27.887 28.722
121.663 27.873 27.955
121.654 27.858 28.801
121.644 27.843 29.077
121.636 27.829 30.006
121.639 27.813 31.000
121.623 27.799 31.027
121.611 27.785 31.605
121.605 27.769 32.137
121.598 27.752 33.129
121.590 27.734 33.856
121.581 27.715 34.504
121.573 27.695 35.169
121.555 27.689 34.367
121.548 27.669 36.179
121.544 27.649 37.135
121.543 27.631 37.701
121.525 27.623 37.604
121.522 27.604 36.673
121.506 27.595 36.083
121.489 27.587 36.594
121.472 27.578 37.090
121.468 27.559 37.555
121.451 27.551 35.908
121.432 27.543 33.342
121.439 27.527 34.579
121.440 27.512 36.951
121.442 27.496 37.539
121.438 27.477 38.000
121.430 27.457 39.541
121.428 27.439 38.206
121.427 27.422 38.812
121.409 27.416 40.471
121.392 27.415 40.769
121.381 27.396 40.588
121.376 27.378 40.167
121.357 27.376 40.000
121.338 27.375 39.129
121.334 27.358 39.510
121.329 27.342 39.871
121.320 27.325 40.082
121.311 27.309 41.000
121.292 27.310 40.262
121.286 27.294 40.660
121.276 27.278 41.092
121.269 27.261 41.630
121.271 27.239 42.592
121.268 27.221 42.857
121.264 27.203 43.817
121.244 27.194 42.851
121.239 27.175 43.495
121.221 27.171 43.010
121.218 27.151 43.500
121.216 27.130 44.837
121.200 27.114 44.430
121.200 27.094 42.882
121.200 27.074 43.448
121.199 27.054 49.003
121.181 27.043 48.333
121.179 27.023 49.996
121.176 27.003 52.443
121.172 26.983 52.601
121.167 26.964 52.102
121.164 26.945 53.520
121.157 26.928 55.397
121.139 26.931 54.368
121.132 26.911 55.511
121.114 26.913 55.543
121.096 26.912 53.816
121.087 26.894 55.384
121.079 26.876 56.000
121.069 26.858 56.284
121.059 26.841 56.699
121.048 26.824 55.651
121.036 26.808 55.013
121.024 26.792 54.184
121.011 26.777 54.226
120.998 26.763 55.275
121.004 26.745 59.572
121.008 26.725 60.639
121.012 26.705 59.555
120.996 26.692 60.519
120.981 26.679 62.818
120.985 26.661 67.044
120.968 26.649 66.331
120.968 26.631 67.517
120.966 26.615 67.856
120.968 26.598 66.692
120.951 26.586 64.642
120.952 26.565 63.418
120.936 26.553 64.536
120.938 26.533 61.793
120.940 26.512 60.369
120.941 26.490 63.440
120.944 26.470 66.863
120.927 26.457 66.452
120.933 26.439 68.355
120.916 26.426 68.771
120.924 26.409 69.507
120.932 26.392 69.399
120.933 26.372 70.000
120.919 26.358 70.262
120.925 26.339 69.483
120.908 26.326 65.877
120.907 26.302 67.695
120.903 26.275 72.124
120.900 26.248 73.484
120.897 26.222 73.151
120.894 26.195 72.984
120.876 26.182 74.583
120.871 26.155 75.550
120.868 26.129 75.473
120.866 26.105 74.091
120.866 26.081 75.000
120.846 26.069 74.021
120.847 26.047 73.323
120.843 26.022 73.105
120.834 25.994 82.480
120.828 25.967 75.471
120.828 25.945 75.069
120.824 25.919 74.123
120.817 25.891 75.000
120.814 25.867 73.988
120.810 25.840 73.230
120.806 25.814 72.894
120.797 25.786 76.424
120.798 25.760 75.127
120.801 25.738 76.739
120.802 25.714 78.019
120.782 25.700 73.964
120.784 25.676 76.015
120.789 25.654 78.046
120.788 25.628 75.449
120.787 25.601 73.087
120.790 25.577 75.883
120.793 25.552 74.883
120.793 25.526 75.537
120.774 25.510 81.589
120.776 25.485 82.680
120.783 25.462 81.362
120.785 25.434 82.908
120.766 25.422 79.544
120.751 25.404 80.659
120.759 25.382 86.034
120.761 25.352 82.424
120.741 25.333 84.310
120.746 25.305 82.447
120.754 25.280 81.905
120.766 25.259 85.193
120.779 25.239 87.451
120.792 25.219 79.021
120.804 25.198 86.721
120.817 25.177 86.030
120.829 25.154 81.315
120.841 25.132 76.413
120.853 25.109 82.884
120.865 25.085 69.624
120.878 25.063 68.385
120.891 25.041 88.436
120.906 25.023 81.690
120.923 25.007 72.243
120.939 24.991 65.501
120.952 24.972 39.672
120.976 24.969 13.799
120.988 24.949 4.940
120.403 24.079 5.168
120.394 24.103 4.114
120.383 24.124 7.798
120.369 24.141 14.207
120.356 24.158 18.986
120.345 24.179 39.464
120.337 24.204 39.511
120.318 24.216 43.233
120.298 24.226 42.328
120.286 24.246 53.667
120.271 24.264 51.406
120.257 24.283 47.950
120.244 24.303 48.026
120.231 24.325 48.199
120.218 24.347 44.921
120.206 24.371 48.132
120.193 24.395 53.682
120.169 24.400 59.825
120.146 24.405 58.560
120.133 24.428 59.803
120.107 24.429 60.746
120.082 24.432 60.670
120.058 24.436 61.664
120.036 24.442 62.000
120.012 24.446 59.373
119.987 24.449 56.513
119.962 24.451 57.486
119.937 24.454 61.603
119.916 24.461 62.214
119.896 24.469 61.372
119.873 24.472 62.927
119.852 24.479 61.655
119.833 24.488 55.609
119.819 24.469 57.088
119.797 24.473 57.907
119.772 24.472 55.279
119.759 24.454 51.253
119.735 24.453 47.908
119.710 24.452 44.542
119.697 24.433 44.267
119.674 24.433 43.387
119.651 24.433 40.346
119.631 24.437 43.519
119.611 24.440 45.102
119.588 24.440 41.952
119.569 24.444 39.968
119.557 24.429 38.612
119.535 24.426 38.052
119.514 24.426 40.092
119.494 24.427 37.817
119.471 24.424 55.258
119.450 24.424 69.369
119.432 24.429 79.052
119.413 24.432 76.836
119.396 24.436 71.143
119.378 24.441 66.091
119.361 24.445 67.650
119.350 24.430 66.024
119.326 24.431 66.000
119.305 24.420 64.535
119.287 24.415 63.161
119.273 24.420 63.000
119.258 24.410 63.301
119.242 24.400 62.382
119.226 24.392 61.881
119.209 24.382 59.954
119.197 24.369 59.079
119.180 24.364 59.000
119.175 24.346 60.687
119.156 24.339 61.896
119.139 24.335 61.115
119.127 24.348 59.752
119.111 24.347 58.000
119.093 24.344 58.000
119.082 24.354 58.000
119.066 24.354 58.769
119.051 24.356 58.685
119.035 24.354 56.769
119.027 24.340 57.367
119.019 24.325 59.373
119.003 24.325 60.138
118.988 24.328 59.780
118.979 24.314 59.074
118.969 24.301 56.814
118.959 24.288 51.681
118.948 24.276 47.224
118.937 24.264 46.286
118.922 24.269 47.800
118.911 24.258 50.639
118.898 24.247 51.238
118.886 24.237 52.284
118.873 24.227 52.811
118.859 24.218 51.896
118.845 24.209 52.129
118.831 24.201 52.058
118.817 24.194 53.619
118.802 24.187 55.730
118.787 24.181 54.957
118.772 24.175 50.695
118.757 24.170 49.955
118.743 24.165 50.248
118.729 24.158 52.436
118.716 24.149 53.604
118.704 24.139 51.148
118.692 24.129 50.527
118.680 24.119 58.146
118.667 24.110 66.947
118.654 24.101 62.723
118.640 24.093 51.325
118.627 24.086 45.756
118.612 24.079 40.458
118.598 24.073 39.091
118.583 24.068 38.850
118.578 24.053 39.120
118.563 24.049 37.940
118.548 24.046 38.271
118.533 24.043 36.006
118.518 24.041 31.832
118.503 24.039 38.271
118.488 24.038 33.661
118.473 24.037 36.377
118.467 24.024 37.747
118.452 24.023 41.027
118.437 24.021 44.137
118.434 24.008 39.769
118.419 24.005 39.972
118.407 23.998 43.101
118.396 23.988 46.388
118.385 23.978 47.134
118.386 23.961 47.376
118.374 23.951 48.188
118.363 23.942 47.730
118.350 23.934 45.839
118.338 23.926 46.181
118.325 23.918 46.737
118.311 23.910 44.348
118.296 23.904 41.665
118.282 23.899 39.233
118.268 23.894 39.225
118.254 23.890 38.485
118.240 23.886 35.765
118.226 23.883 33.816
118.212 23.881 32.804
118.199 23.879 30.332
118.185 23.878 26.358
118.172 23.877 26.091
118.158 23.876 28.949
118.145 23.875 32.041
118.132 23.874 33.918
118.119 23.873 33.452
118.107 23.872 29.439
118.094 23.871 27.601
118.082 23.870 27.589
118.073 23.859 27.667
118.072 23.847 26.020
118.061 23.842 27.666
118.050 23.836 29.318
118.040 23.830 31.467
118.029 23.824 33.561
118.018 23.819 34.262
118.007 23.814 33.117
